experiment,magnitude_definition,run_id,stage,step,high_layer,high_alpha,low_layer,low_alpha,high_top1_damage,low_top1_damage,directional_ds_contrast,high_kl,low_kl,absolute_kl_gap,high_nll_damage,low_nll_damage,absolute_nll_gap,high_magnitude,low_magnitude,magnitude_log_gap,magnitude_ratio,match_score
B,activation_relative_magnitude,4,pilot,143000,8,0.25,1,0.25,0.14127604166666666,0.1410590277777778,0.0002170138888888673,0.023540104015005957,0.029858653330140646,0.006318549315134689,0.014277776082356622,0.01385158962673616,0.00042618645562046177,0.1521730770667394,0.12007824745443134,0.23687494556966562,1.2672826285584138,0.6602673618881663
B,activation_relative_magnitude,4,pilot,143000,9,0.5,5,0.5,0.22829861111111113,0.20182291666666666,0.026475694444444475,0.09635190003448062,0.09383589029312134,0.002516009741359279,0.11373970243665903,0.10642494095696338,0.007314761479695647,0.33017174071735805,0.2331755326853858,0.34782141640402814,1.4159793564741001,0.739251739448971
B,activation_relative_magnitude,4,pilot,143000,8,1.0,1,0.75,0.34027777777777785,0.3391927083333333,0.0010850694444445308,0.3316036628352271,0.3311455051104228,0.00045815772480428674,0.33517501089307994,0.30452754762437584,0.0306474632687041,0.6086923082669576,0.36023439301384824,0.5245579878046853,1.6897118100646156,0.972004519457061
B,activation_relative_magnitude,4,pilot,143000,9,1.0,2,0.75,0.4069010416666667,0.4025607638888889,0.00434027777777779,0.4713544514444139,0.46820950508117676,0.0031449463632371444,0.5146903726789686,0.4679838286505806,0.046706544028387975,0.6603434814347161,0.4613800346851349,0.35853805242197406,1.4312354930688802,1.0175456051214422
B,activation_relative_magnitude,4,pilot,143000,6,1.0,1,1.0,0.4826388888888889,0.4793836805555556,0.003255208333333315,0.7498767177263895,0.8002589146296183,0.05038219690322876,0.8477967050340438,0.7809365060594348,0.06686019897460904,0.6133554644054837,0.48031298981772536,0.24450669103168265,1.276991206584371,1.4710445857663292
B,activation_relative_magnitude,6,confirmatory,14000,8,1.0,1,0.75,0.2912326388888889,0.2823350694444445,0.00889756944444442,0.2307179205947452,0.24568103584978315,0.014963115255037962,0.27101831965976303,0.2654403315650091,0.005577988094753905,0.4089231689771016,0.3237245778242747,0.23363420164921234,1.2631823376693836,0.8361317577560139
B,activation_relative_magnitude,6,confirmatory,143000,9,0.25,1,0.25,0.14084201388888892,0.14756944444444445,-0.006727430555555525,0.02512921392917633,0.02952644063366784,0.004397226704491511,0.02030817667643244,0.020769834518432617,0.00046165784200017865,0.162071007821295,0.12380164364973704,0.26935392226668764,1.3091183852116752,0.47049985991582965
B,activation_relative_magnitude,6,confirmatory,143000,6,1.0,3,0.75,0.3407118055555556,0.3446180555555555,-0.0039062499999999445,0.32916684945424396,0.35209298796123933,0.022926138506995375,0.36049575275845,0.3347206910451252,0.02577506171332483,0.5231508745087518,0.4129815465874142,0.23646699087070686,1.2667657400958918,1.4145486980915998
B,activation_relative_magnitude,7,confirmatory,14000,5,0.75,10,0.75,0.21310763888888887,0.21462673611111108,-0.0015190972222222099,0.1286474449767007,0.12688425266080433,0.0017631923158963614,0.1535291936662464,0.1578760412004261,0.0043468475341796875,0.312263912624783,0.24979121651914382,0.2232232690370261,1.250099651125448,0.41717811330309396
B,activation_relative_magnitude,7,confirmatory,14000,1,0.25,10,0.25,0.09027777777777775,0.07573784722222221,0.014539930555555539,0.017397048883140087,0.014766810254918203,0.0026302386282218843,0.019554350111219716,0.021876706017388337,0.002322355906168621,0.1142438401778539,0.08326372587018542,0.3163221224408708,1.3720721596817427,0.4178475899000965
B,activation_relative_magnitude,7,confirmatory,14000,6,1.0,10,1.0,0.2894965277777778,0.2788628472222222,0.01063368055555558,0.23039348092344072,0.23004416624704996,0.0003493146763907662,0.30439956982930516,0.27857584423489046,0.025823725594414704,0.4311740001042684,0.3330549034807417,0.25820436946512765,1.2946033689883814,0.9011016206450575
B,activation_relative_magnitude,7,confirmatory,72000,3,0.25,10,0.25,0.08745659722222225,0.08680555555555554,0.0006510416666667129,0.028015606933169897,0.024768079320589702,0.003247527612580195,0.02613655726114909,0.020176198747423008,0.0059603585137260814,0.12905828323629168,0.09963559442096287,0.25874463590819696,1.2953029887192444,0.722109995506425
B,activation_relative_magnitude,7,confirmatory,143000,9,0.25,1,0.25,0.09895833333333333,0.10112847222222221,-0.002170138888888881,0.024755656719207764,0.026768774208095338,0.0020131174888875746,0.03244805335998535,0.03235973252190494,8.832083808041347e-05,0.18139911691347757,0.1351653900411394,0.2942005294788701,1.3420529978736888,0.207199804760785
B,activation_relative_magnitude,7,confirmatory,143000,10,1.0,1,1.0,0.4403211805555556,0.49609375,-0.05577256944444442,0.8619134558571709,0.9071950515111288,0.04528159565395784,0.9507188532087537,0.988185485204061,0.03746663199530731,0.7726517452134026,0.5406615601645576,0.3570349222769523,1.4290857759117104,0.8983864905449025
B,activation_relative_magnitude,7,confirmatory,143000,7,1.0,6,0.75,0.330078125,0.33376736111111116,-0.0036892361111111605,0.3231693175103929,0.3004904819859399,0.02267883552445299,0.37079291873508025,0.3775254090627036,0.006732490327623353,0.640688485569424,0.4674036105473836,0.31535021001890945,1.370739273535144,0.9072187976988024
B,activation_relative_magnitude,7,confirmatory,143000,7,0.5,10,0.25,0.17838541666666663,0.12586805555555555,0.05251736111111108,0.07733006775379181,0.06796607168184386,0.009363996071947947,0.08777072694566519,0.08921318584018294,0.0014424588945177452,0.320344242784712,0.19316293630335066,0.5058621139876481,1.6584146468017593,1.0325635334959777
B,activation_relative_magnitude,7,confirmatory,143000,8,1.0,3,0.75,0.390625,0.384765625,0.005859375,0.5844654705789354,0.5462755461533865,0.038189924425548916,0.5562580956353081,0.52047069867452,0.03578739696078814,0.6408211323950025,0.4555337594615088,0.34128054422781884,1.4067478404949039,1.3402279147816225
B,activation_relative_magnitude,8,confirmatory,14000,4,0.25,7,0.25,0.08572048611111112,0.07855902777777779,0.007161458333333329,0.02064560664196809,0.011447280955811342,0.009198325686156748,0.02033262782626677,0.0220463010999891,0.0017136732737223319,0.12371558282110427,0.0907930119170083,0.3094029227701565,1.3626112870249276,1.0340774535304968
B,activation_relative_magnitude,8,confirmatory,72000,9,1.0,1,0.75,0.30273437500000006,0.2936197916666667,0.00911458333333337,0.30478105942408246,0.3044878211286333,0.0002932382954491386,0.29945537779066306,0.30130426088968915,0.0018488830990260885,0.4502488970756531,0.34211987919277614,0.2746393348720296,1.3160559337797173,0.07117741599280164
B,activation_relative_magnitude,8,confirmatory,143000,10,1.0,3,1.0,0.46050347222222215,0.4971788194444445,-0.03667534722222232,0.9103376732932197,0.9562838276227316,0.04594615432951188,0.9312289555867513,0.9007845454745823,0.03044441011216903,0.7650179399384394,0.517453286382887,0.3909800312455083,1.4784289907328332,0.8246522428859953
B,activation_relative_magnitude,9,pilot,143000,9,0.75,3,0.5,0.2845052083333333,0.29535590277777773,-0.01085069444444442,0.21186063687006632,0.20734975569778022,0.004510881172286096,0.19800337155659994,0.18549307187398276,0.012510299682617188,0.43549055523342556,0.33248113923602635,0.26988997449325214,1.3098203291594037,0.8676421353201363
B,activation_relative_magnitude,9,pilot,143000,7,0.75,10,0.5,0.3387586805555556,0.3196614583333333,0.019097222222222265,0.25669268270333606,0.2665749192237854,0.009882236520449339,0.29737567901611345,0.3177979787190754,0.020422299702961944,0.39996984269883895,0.3198486400975121,0.2235412668140105,1.2504972432488701,1.0416648784955156
B,activation_relative_magnitude,9,pilot,143000,9,1.0,1,0.75,0.37109375,0.3736979166666667,-0.002604166666666685,0.41582440998819137,0.44176420238282943,0.02593979239463806,0.40060954623752165,0.41948204570346403,0.018872499465942383,0.5806543562147353,0.3807326356569926,0.42205828286400887,1.525097409137931,1.065200676958221
B,activation_relative_magnitude,9,pilot,143000,10,1.0,1,1.0,0.5099826388888888,0.527560763888889,-0.01757812500000011,0.9442145691977606,1.0292101502418518,0.08499558104409122,1.0283824072943795,0.9845457606845435,0.043836646609835994,0.6396972801950243,0.5076435108979543,0.2312156137231213,1.2601309116775357,1.296952835473443
