target_id,run_id,step,layer,block_alpha,noise_alpha,objective,block_kl,noise_kl,block_nll,noise_nll,block_hidden_norm,noise_hidden_norm,block_output_norm,noise_output_norm,block_abs_cosine,noise_abs_cosine,pass_kl,pass_nll,pass_hidden_norm,pass_output_norm,pass_abs_cosine,calibration_pass
r5_s72000_l6,5,72000,6,0.295861376879,0.295861376879,0.6349688078649723,0.3551637828350067,0.2845727801322937,0.2785353660583496,0.2827478249867758,0.2958623170852661,0.2958612541357676,222.6413726806641,216.4565633138021,0.0025876495055854,0.0024341420115282,False,True,True,True,True,False
r5_s72000_l8,5,72000,8,0.441349574343,0.441349574343,0.8096103827199865,0.6054776310920715,0.4705042739709218,0.5455286502838135,0.4756435553232832,0.4413506984710693,0.4413493971029917,305.41412353515625,287.0836181640625,0.0025160140357911,0.0025034080414722,False,True,True,True,True,False
r5_s72000_l10,5,72000,10,0.417777390647,0.417777390647,0.36378763466945213,0.4193979501724243,0.408443162838618,0.3486738204956054,0.3876990477244062,0.4177806973457336,0.4177779257297516,270.1993408203125,287.73974609375,0.0023761396296322,0.0022924387982736,True,True,True,True,True,True
r5_s143000_l1,5,143000,1,0.709756742507,1.0646351137605,4.209243210151331,2.3986740112304688,2.106254975001017,2.383366346359253,2.0882805983225508,0.7097569108009338,1.0646358728408811,1020.1248168945312,898.0492757161459,0.001966961659491,0.0019035863612468,True,True,False,True,True,False
r5_s143000_l2,5,143000,2,0.748037353707,0.748037353707,2.339753049406007,1.8051738739013672,1.060211420059204,1.6892201900482178,0.9905412197113036,0.7480394840240479,0.7480368614196777,853.3497314453125,603.9379069010416,0.0020630629733204,0.0021871563512831,False,False,True,False,True,False
r5_s143000_l4,5,143000,4,0.507947334397,0.507947334397,1.921524250910545,0.7239717245101929,1.080216884613037,0.67934250831604,1.1314731438954668,0.5079495310783386,0.50794784228007,495.0966491699219,591.4167887369791,0.0024007554166018,0.0022491219763954,False,False,True,True,True,False
r5_s143000_l5,5,143000,5,0.323725421879,0.323725421879,1.1312576046410643,0.5451169610023499,0.4270374079545339,0.530224084854126,0.3982323805491132,0.3237254619598388,0.3237253824869792,456.04248046875,396.3768513997396,0.002176275011152,0.0021039452015732,False,False,True,True,True,False
r5_s143000_l6,5,143000,6,0.315594803123,0.315594803123,1.3428337484012576,0.3165473341941833,0.3979163567225138,0.275287389755249,0.3775915304819746,0.315595269203186,0.3155948221683502,416.3396301269531,394.9889526367188,0.0019422103650867,0.0019933555740863,False,False,True,True,True,False
r5_s143000_l8,5,143000,8,0.458203932499,0.458203932499,2.28347523366272,0.3028192520141601,0.482752780119578,0.2704062461853027,0.4923107624053955,0.4582029581069946,0.458203911781311,425.5344848632813,476.5128072102864,0.0017714339774101,0.0019149468668426,False,False,True,True,True,False
r5_s143000_l9,5,143000,9,0.477344238099,0.477344238099,1.170684962492204,0.3491328358650207,0.4625344276428222,0.3666155338287353,0.4354074001312256,0.4773434400558471,0.4773442248503367,397.9549560546875,497.0378621419271,0.0019841650500893,0.0017156443791463,False,False,True,True,True,False
r5_s143000_l10,5,143000,10,0.710123311225,0.710123311225,0.9291163848615115,1.1186015605926514,0.9260255297025044,1.0552713871002195,0.9118023713429766,0.7101236581802368,0.7101238171259562,847.1965942382812,1257.1307779947915,0.0013415864668786,0.0009713501785881,False,True,True,False,True,False
r6_s14000_l1,6,14000,1,0.620363203761,0.620363203761,2.8301363474917878,1.0325829982757568,0.525207002957662,1.032360315322876,0.5273913542429609,0.6203638315200806,0.6203630963961283,323.2816162109375,247.65245056152344,0.0034727491438388,0.0031698960810899,False,False,True,False,True,False
r6_s14000_l2,6,14000,2,0.564408561834,0.564408561834,3.28687984037938,0.9133259057998656,0.4123118420441945,0.8858506679534912,0.4142331282297773,0.564408540725708,0.5644083619117737,316.6136474609375,223.1450449625651,0.0033942745067179,0.003177276890104,False,False,True,False,True,False
r6_s14000_l3,6,14000,3,0.574911663169,0.574911663169,3.810074669053555,1.0949954986572266,0.4310917655626933,1.0411689281463623,0.4332714875539141,0.5749111175537109,0.5749120116233826,330.77313232421875,225.75203450520837,0.0034985900856554,0.003251108340919,False,False,True,False,True,False
r6_s14000_l4,6,14000,4,0.701033003106,0.701033003106,1.9457348845508333,1.650705337524414,0.9907089869181316,1.6109020709991455,1.0297265847524004,0.7010319232940674,0.7010327776273092,367.7582092285156,348.08214314778644,0.0035797134041786,0.0031468238060673,False,False,True,True,True,False
r6_s14000_l5,6,14000,5,0.336881039375,0.336881039375,1.7382881564695598,0.2104577869176864,0.2458576709032058,0.1602370738983154,0.2356979052225751,0.3368808627128601,0.3368809322516123,160.61944580078125,189.3414001464844,0.0031471634283661,0.002762110515808,True,False,True,True,True,False
r6_s14000_l8,6,14000,8,0.403068963143,0.403068963143,1.1945363791714751,0.2816996574401855,0.2377969076236089,0.3459341526031494,0.2342102527618408,0.403067409992218,0.4030689001083374,202.2552032470703,197.25983174641928,0.0032588220201432,0.0027226982638239,False,False,True,True,True,False
r6_s14000_l9,6,14000,9,0.37324227185,0.37324227185,0.7484989749946324,0.2362274825572967,0.2057392795880635,0.1693184375762939,0.1877266565958657,0.3732430338859558,0.3732424676418304,189.70152282714844,188.5445556640625,0.0030784644186496,0.0025653986570735,True,True,True,True,True,True
r6_s72000_l1,6,72000,1,0.642016008731,0.642016008731,3.4662316632688768,1.7094768285751345,0.711304247379303,1.7020690441131592,0.7941079934438067,0.6420168280601501,0.6420161922772726,424.94866943359375,293.8294677734375,0.0031497878953814,0.0030660669629772,False,False,True,False,True,False
r6_s72000_l2,6,72000,2,0.589986659391,0.589986659391,3.5287275024051055,1.2500181198120115,0.5462949673334757,1.2704341411590576,0.5446577866872149,0.5899862051010132,0.5899866620699564,375.1005859375,262.4958801269531,0.0032446552067995,0.0030793331097811,False,False,True,False,True,False
r6_s72000_l3,6,72000,3,0.648777101839,0.648777101839,3.6484742197483904,1.532084345817566,0.6560268600781759,1.5728552341461182,0.6852346261342364,0.6487777233123779,0.6487773656845093,409.4793395996094,279.2673746744792,0.0032215216197073,0.0031257501492897,False,False,True,False,True,False
r6_s72000_l4,6,72000,4,0.729123600034,0.729123600034,0.17086774879970051,1.7157657146453855,1.7656663258870442,1.7057411670684814,1.7517001628875732,0.7291240096092224,0.7291237513224283,408.0806274414063,447.3046366373698,0.0030043041333556,0.0031657863097886,True,True,True,True,True,True
r6_s72000_l5,6,72000,5,0.427827388128,0.285218258752,2.5807928822475135,0.5229048728942871,0.2980358898639679,0.5193402767181396,0.2937552134195962,0.4278285503387451,0.2852190335591634,272.4132995605469,217.964599609375,0.0030334936454892,0.0025194572129597,False,False,False,True,True,False
r6_s72000_l6,6,72000,6,0.22985673747,0.22985673747,0.5857457411366386,0.2459135502576828,0.1986431777477264,0.20546555519104,0.1994690100351968,0.2298586368560791,0.2298566897710164,191.18182373046875,184.61348978678384,0.0027157005388289,0.0024014347388098,False,True,True,True,True,False
r6_s72000_l9,6,72000,9,0.391422888087,0.391422888087,0.37470329549445064,0.3914780914783478,0.3732231557369232,0.3992860317230224,0.3544593652089438,0.3914258480072021,0.391422967116038,250.4442138671875,265.2777506510417,0.0026421069633215,0.0024915976294626,True,True,True,True,True,True
r6_s143000_l1,6,143000,1,0.664078649987,0.664078649987,3.132971737738719,1.467501878738403,0.6758790413538615,1.5123522281646729,0.7662061850229902,0.664078950881958,0.6640786528587341,1488.846923828125,956.154296875,0.0014380167704075,0.0012366605224087,False,False,True,False,True,False
r6_s143000_l2,6,143000,2,0.664078649987,0.664078649987,3.191868917309997,1.3632495403289795,0.6626558899879456,1.4475619792938232,0.6656165917714434,0.6640788316726685,0.6640787919362386,1299.93115234375,879.7731119791666,0.0014028782024979,0.0014192538413529,False,False,True,False,True,False
r6_s143000_l3,6,143000,3,0.726977669381,0.726977669381,3.3848206076766267,1.7430856227874756,0.8286404013633728,1.7959277629852295,0.838212251663208,0.7269778251647949,0.726977527141571,1568.799072265625,844.9747111002604,0.0012997570447623,0.0017129102488979,False,False,True,False,True,False
r6_s143000_l4,6,143000,4,0.75,0.75,0.7668060266251634,1.735399842262268,1.8397777477900188,1.6842176914215088,1.8341379960378008,0.7499973773956299,0.7500003973642985,959.2457885742188,1520.8529866536458,0.0020352718420326,0.0018629776701952,True,True,True,False,True,False
r6_s143000_l5,6,143000,5,0.416817701285,0.416817701285,0.5834320228135574,0.646992564201355,0.664001981417338,0.6192162036895752,0.6928972403208418,0.4168151617050171,0.4168178141117096,855.7479248046875,1068.2838948567708,0.0019171251915395,0.0015274630859494,True,True,True,True,True,True
r6_s143000_l8,6,143000,8,0.57671776593,0.38447851062,0.9232268761729627,0.4862187504768371,0.4301632742087046,0.4879729747772217,0.4356048901875815,0.576716423034668,0.3844787081082662,1352.3924560546875,889.2503865559896,0.0013539156643673,0.0013698034454137,True,True,False,False,True,False
r6_s143000_l9,6,143000,9,0.656266225338,0.437510816892,0.8433637284183174,0.4828901588916778,0.4361896713574727,0.5249884128570557,0.4408565362294512,0.6562662124633789,0.4375105003515879,1058.1072998046875,1028.6041666666667,0.0015835018130019,0.0011494893503064,True,False,False,True,True,False
r8_s14000_l1,8,14000,1,0.519550141886,0.519550141886,1.3758993452130441,0.5140126943588257,0.3750792344411214,0.546593189239502,0.4248607953389482,0.5195488333702087,0.5195502440134684,244.39752197265625,208.72040303548175,0.0032524187117815,0.003149186183388,False,False,True,True,True,False
r8_s14000_l2,8,14000,2,0.571806043153,0.571806043153,3.482219628474292,1.0694551467895508,0.4619828462600708,1.154055118560791,0.5174020131429033,0.5718050599098206,0.5718062520027161,322.88531494140625,227.40465291341147,0.0034938561730086,0.0031898066711922,False,False,True,False,True,False
r8_s14000_l4,8,14000,4,0.725651411301,0.725651411301,1.9302522808673879,1.8424493074417116,1.1363317966461182,1.96779203414917,1.2218815485636396,0.7256515026092529,0.7256514032681783,365.7829284667969,364.7738952636719,0.0035077936481684,0.0030314770992845,False,False,True,True,True,False
r8_s14000_l6,8,14000,6,0.305544805642,0.305544805642,1.7759943981413346,0.2864231765270233,0.1877667605876922,0.3325886726379394,0.2140000661214194,0.3055448234081268,0.3055449326833089,183.8724670410156,173.00237019856772,0.0028491183184087,0.0026272498071193,False,False,True,True,True,False
r8_s14000_l9,8,14000,9,0.357207586265,0.357207586265,1.0459751254251433,0.2614139020442962,0.1851807485024134,0.2148284912109375,0.183044989903768,0.3572072386741638,0.3572072088718414,196.17221069335935,183.8173675537109,0.0031960925552994,0.0024583525179574,False,True,True,True,True,False
r8_s72000_l1,8,72000,1,0.634845079338,0.634845079338,3.085568342447834,1.407943844795227,0.6878289182980856,1.4011409282684326,0.6530295213063555,0.6348438262939453,0.6348453164100647,546.3530883789062,425.05902099609375,0.0023293530102819,0.002225783575947,False,False,True,False,True,False
r8_s72000_l2,8,72000,2,0.625388202502,0.625388202502,3.4242262540460073,1.346290946006775,0.5998305479685465,1.3334300518035889,0.5989218552907305,0.6253892183303833,0.6253881851832072,560.3092041015625,370.87474568684894,0.0022780674044042,0.0022315023622165,False,False,True,False,True,False
r8_s72000_l4,8,72000,4,0.64219929309,0.64219929309,0.4804760137055856,1.2838754653930664,1.3813348213831584,1.2626726627349854,1.3753071626027422,0.6422019004821777,0.6421995560328165,533.195068359375,537.0472005208334,0.0023143240250647,0.0026067380482951,True,True,True,True,True,True
r8_s72000_l5,8,72000,5,0.300293254974,0.300293254974,0.8189951303149111,0.2671366930007934,0.2754720548788706,0.2402770519256591,0.2772035598754883,0.3002945780754089,0.3002938131491343,222.09678649902344,238.2111307779948,0.0027180940378457,0.0023664568240443,True,True,True,True,True,True
r8_s72000_l7,8,72000,7,0.358167275628,0.358167275628,1.9929659003265388,0.5031952857971191,0.3229828278223673,0.5583980083465576,0.3260740439097089,0.3581659495830536,0.3581671416759491,302.42596435546875,286.2321065266927,0.0027791219763457,0.0022202927308777,False,False,True,True,True,False
r8_s72000_l9,8,72000,9,0.35661446562,0.35661446562,0.457392740485634,0.318074882030487,0.2975526452064514,0.3154146671295166,0.2875061829884844,0.3566173911094665,0.3566144903500874,221.53424072265625,291.45119222005206,0.0021980570163577,0.0018856518436223,True,True,True,False,True,False
r8_s143000_l1,8,143000,1,0.62324227185,0.62324227185,3.392620088727231,1.398606538772583,0.6305382251739502,1.4063231945037842,0.6099749406178789,0.6232407093048096,0.6232421596844991,971.5750732421876,751.9835611979166,0.0016769818030297,0.0015631840797141,False,False,True,False,True,False
r8_s143000_l2,8,143000,2,0.688243954328,0.688243954328,3.0927688149303427,1.4599828720092771,0.7207479476928711,1.4691178798675537,0.7094349066416425,0.6882429122924805,0.6882439851760864,1064.944580078125,679.5373738606771,0.0016072986181825,0.0016986591896663,False,False,True,False,True,False
r8_s143000_l4,8,143000,4,0.649003653765,0.649003653765,2.178276170355052,1.1036109924316406,1.6466303666432698,1.0866544246673584,1.695373296737671,0.649004340171814,0.6490035454432169,703.5098266601562,1100.957763671875,0.002165975049138,0.0019031750659147,False,False,True,False,True,False
