run_id,step,progress,evaluation_seed,layer,beta,direction_id,tokens,top1_agreement,top1_damage,intervened_nll,nll_damage,kl,activation_relative_magnitude,activation_absolute_rms
2,14000,0.0979020979020979,11,2,0.5,101,1536,0.6790364583333334,0.32096354166666663,4.262852668762207,0.3497726122538247,0.3314271072546641,0.4999999503294627,0.6123604774475098
2,14000,0.0979020979020979,11,2,0.5,202,1536,0.6953125,0.3046875,4.21762736638387,0.30454730987548784,0.3061989446481069,0.5000000794728597,0.6123605171839396
2,14000,0.0979020979020979,11,2,0.5,303,1536,0.67578125,0.32421875,4.23947811126709,0.32639805475870753,0.3219844897588094,0.4999999205271403,0.6123603582382202
2,14000,0.0979020979020979,11,2,0.75,101,1536,0.4759114583333333,0.5240885416666667,4.940343062082927,1.0272630055745444,0.9769638379414877,0.75,0.9185407956441244
2,14000,0.0979020979020979,11,2,0.75,202,1536,0.4876302083333333,0.5123697916666667,4.894044876098633,0.9809648195902505,0.9570903778076172,0.7500002582867941,0.9185412327448527
2,14000,0.0979020979020979,11,2,0.75,303,1536,0.4908854166666667,0.5091145833333333,4.933714866638184,1.0206348101298013,0.9906424283981323,0.7500000596046448,0.9185408353805542
2,14000,0.0979020979020979,11,3,0.35,101,1536,0.744140625,0.255859375,4.18420950571696,0.2711294492085776,0.27249522507190704,0.3500003019968669,0.5138172109921774
2,14000,0.0979020979020979,11,3,0.35,202,1536,0.7233072916666666,0.27669270833333337,4.195746739705403,0.28266668319702104,0.2899484932422638,0.34999985496203107,0.513816754023234
2,14000,0.0979020979020979,11,3,0.35,303,1536,0.7298177083333334,0.27018229166666663,4.197925408681233,0.2848453521728511,0.285571167866389,0.35000022252400714,0.5138165553410848
2,14000,0.0979020979020979,11,3,0.5,101,1536,0.62109375,0.37890625,4.486852169036865,0.5737721125284829,0.5578490694363912,0.5000000993410746,0.7340246637662252
2,14000,0.0979020979020979,11,3,0.5,202,1536,0.603515625,0.396484375,4.517882188161214,0.6048021316528316,0.5995738307634989,0.49999959270159405,0.7340248028437296
2,14000,0.0979020979020979,11,3,0.5,303,1536,0.6256510416666666,0.37434895833333337,4.526073773701985,0.6129937171936031,0.5955324172973633,0.4999999205271403,0.7340239485104879
2,14000,0.0979020979020979,11,3,0.75,101,1536,0.4440104166666667,0.5559895833333333,5.228453477223714,1.3153734207153316,1.2609491348266602,0.7500001986821493,1.1010374625523884
2,14000,0.0979020979020979,11,3,0.75,202,1536,0.4231770833333333,0.5768229166666667,5.334356625874837,1.4212765693664546,1.3662957350413005,0.7499999602635702,1.1010361909866333
2,14000,0.0979020979020979,11,3,0.75,303,1536,0.4283854166666667,0.5716145833333333,5.352321306864421,1.4392412503560386,1.3799148797988892,0.749999980131785,1.101036787033081
2,14000,0.0979020979020979,11,4,0.35,101,1536,0.7265625,0.2734375,4.17970609664917,0.2666260401407876,0.2568722863992055,0.3499995271364848,0.5320773124694824
2,14000,0.0979020979020979,11,4,0.35,202,1536,0.736328125,0.263671875,4.099487066268921,0.1864070097605386,0.25101084510485333,0.3500000834465027,0.5320783654848734
2,14000,0.0979020979020979,11,4,0.35,303,1536,0.7252604166666666,0.27473958333333337,4.2024203936258955,0.28934033711751317,0.2645596315463384,0.35000015298525494,0.5320786039034525
2,14000,0.0979020979020979,11,4,0.5,101,1536,0.626953125,0.373046875,4.455892403920491,0.5428123474121089,0.5123635431130728,0.49999990065892536,0.7601111133893331
2,14000,0.0979020979020979,11,4,0.5,202,1536,0.6354166666666666,0.36458333333333337,4.326722621917725,0.4136425654093423,0.4885645310084025,0.4999997019767761,0.7601104974746704
2,14000,0.0979020979020979,11,4,0.5,303,1536,0.599609375,0.400390625,4.490468660990397,0.5773886044820151,0.5308408439159393,0.5000000794728597,0.7601108352343241
2,14000,0.0979020979020979,11,4,0.75,101,1536,0.474609375,0.525390625,5.129850705464681,1.2167706489562984,1.128385345141093,0.7499996821085612,1.1401654084523518
2,14000,0.0979020979020979,11,4,0.75,202,1536,0.462890625,0.537109375,4.920888106028239,1.007808049519857,1.0681337118148804,0.7499998013178507,1.1401667992273967
2,14000,0.0979020979020979,11,4,0.75,303,1536,0.44140625,0.55859375,5.170385360717773,1.2573053042093911,1.1615552107493083,0.7499999602635702,1.140165646870931
2,14000,0.0979020979020979,11,5,0.35,101,1536,0.7415364583333334,0.25846354166666663,4.128672281901042,0.21559222539265965,0.2149138649304708,0.3500000437100728,0.5616397062937418
2,14000,0.0979020979020979,11,5,0.35,202,1536,0.7486979166666666,0.25130208333333337,4.111453374226888,0.19837331771850542,0.22095109025637308,0.3500002423922221,0.5616405606269836
2,14000,0.0979020979020979,11,5,0.35,303,1536,0.751953125,0.248046875,4.118360837300618,0.20528078079223588,0.21944046517213187,0.35000014305114746,0.5616395870844523
2,14000,0.0979020979020979,11,5,0.5,101,1536,0.6438802083333334,0.35611979166666663,4.336190700531006,0.42311064402262355,0.4129411180814107,0.4999997019767761,0.8023413419723511
2,14000,0.0979020979020979,11,5,0.5,202,1536,0.6640625,0.3359375,4.3255720138549805,0.41249195734659816,0.4286568760871887,0.4999997615814209,0.8023419976234436
2,14000,0.0979020979020979,11,5,0.5,303,1536,0.658203125,0.341796875,4.331883589426677,0.4188035329182944,0.4216165542602539,0.49999988079071045,0.8023432493209839
2,14000,0.0979020979020979,11,5,0.75,101,1536,0.5052083333333334,0.49479166666666663,4.8338362375895185,0.9207561810811362,0.8822457194328308,0.7499999205271403,1.2035154898961384
2,14000,0.0979020979020979,11,5,0.75,202,1536,0.5162760416666666,0.48372395833333337,4.843759536743164,0.9306794802347818,0.9136900901794434,0.7499999006589254,1.203514854113261
2,14000,0.0979020979020979,11,5,0.75,303,1536,0.5162760416666666,0.48372395833333337,4.849439779917399,0.9363597234090171,0.9083900849024454,0.75,1.203514536221822
2,14000,0.0979020979020979,11,6,0.35,101,1536,0.7604166666666666,0.23958333333333337,4.146137714385986,0.23305765787760402,0.2052275389432907,0.35000017285346985,0.5986738602320353
2,14000,0.0979020979020979,11,6,0.35,202,1536,0.7467447916666666,0.25325520833333337,4.126625855763753,0.21354579925537065,0.2136386682589849,0.350000262260437,0.5986745357513428
2,14000,0.0979020979020979,11,6,0.35,303,1536,0.7506510416666666,0.24934895833333337,4.152118682861328,0.23903862635294582,0.22103635966777802,0.350000262260437,0.5986743966738383
2,14000,0.0979020979020979,11,6,0.5,101,1536,0.6608072916666666,0.33919270833333337,4.347468535105388,0.43438847859700536,0.3921373188495636,0.4999999900658925,0.8552476565043131
2,14000,0.0979020979020979,11,6,0.5,202,1536,0.6634114583333334,0.33658854166666663,4.337821960449219,0.42474190394083644,0.4108503262201945,0.49999988079071045,0.8552476763725281
2,14000,0.0979020979020979,11,6,0.5,303,1536,0.6614583333333334,0.33854166666666663,4.370341936747233,0.45726188023885106,0.4191955327987671,0.49999990065892536,0.8552485108375549
2,14000,0.0979020979020979,11,6,0.75,101,1536,0.533203125,0.466796875,4.809493859608968,0.8964138031005855,0.829849640528361,0.7499999403953552,1.2828717231750488
2,14000,0.0979020979020979,11,6,0.75,202,1536,0.5247395833333334,0.47526041666666663,4.818964163462321,0.905884106953939,0.8633864124615988,0.7499995827674866,1.2828714450200398
2,14000,0.0979020979020979,11,6,0.75,303,1536,0.5182291666666666,0.48177083333333337,4.865932464599609,0.9528524080912271,0.8818817734718323,0.75,1.282873233159383
2,14000,0.0979020979020979,11,7,0.35,101,1536,0.775390625,0.224609375,4.119148254394531,0.20606819788614894,0.1961270123720169,0.3499997556209564,0.6778928438822428
2,14000,0.0979020979020979,11,7,0.35,202,1536,0.7493489583333334,0.25065104166666663,4.155124505360921,0.24204444885253862,0.20843431850274405,0.3500001033147176,0.6778938372929891
2,14000,0.0979020979020979,11,7,0.35,303,1536,0.7734375,0.2265625,4.142033576965332,0.22895352045694972,0.212111567457517,0.35000022252400714,0.6778945128122965
2,14000,0.0979020979020979,11,7,0.5,101,1536,0.6822916666666666,0.31770833333333337,4.311169465382894,0.3980894088745113,0.3700328866640727,0.5000001589457194,0.9684192538261414
2,14000,0.0979020979020979,11,7,0.5,202,1536,0.6549479166666666,0.34505208333333337,4.374734083811442,0.46165402730306004,0.39567895730336505,0.5000002980232239,0.9684202671051025
2,14000,0.0979020979020979,11,7,0.5,303,1536,0.6686197916666666,0.33138020833333337,4.360446929931641,0.4473668734232583,0.4073084890842438,0.5000000993410746,0.9684203863143921
2,14000,0.0979020979020979,11,7,0.75,101,1536,0.5553385416666666,0.44466145833333337,4.767884890238444,0.854804833730062,0.7866068283716837,0.7499997019767761,1.452627460161845
2,14000,0.0979020979020979,11,7,0.75,202,1536,0.5104166666666666,0.48958333333333337,4.884414831797282,0.9713347752888999,0.8426617781321207,0.7500000794728597,1.4526297251383464
2,14000,0.0979020979020979,11,7,0.75,303,1536,0.5169270833333334,0.48307291666666663,4.868205388387044,0.9551253318786617,0.8655303319295248,0.7499999205271403,1.4526293675104778
2,14000,0.0979020979020979,11,8,0.35,101,1536,0.78125,0.21875,4.112698872884114,0.19961881637573198,0.1959460824728012,0.35000019272168476,0.7546345790227255
2,14000,0.0979020979020979,11,8,0.35,202,1536,0.7819010416666666,0.21809895833333337,4.128061453501384,0.21498139699300145,0.1934934010108312,0.34999964634577435,0.7546339432398478
2,14000,0.0979020979020979,11,8,0.35,303,1536,0.779296875,0.220703125,4.103265126546224,0.19018507003784135,0.19445951779683432,0.35000025232632953,0.7546347777048746
2,14000,0.0979020979020979,11,8,0.5,101,1536,0.6842447916666666,0.31575520833333337,4.29852835337321,0.3854482968648276,0.3674909671147664,0.4999998211860657,1.0780484278996785
2,14000,0.0979020979020979,11,8,0.5,202,1536,0.6920572916666666,0.30794270833333337,4.311776955922444,0.39869689941406206,0.36016950011253357,0.5000000596046448,1.078049659729004
2,14000,0.0979020979020979,11,8,0.5,303,1536,0.6803385416666666,0.31966145833333337,4.278889973958333,0.36580991744995073,0.3599199553330739,0.5,1.078048865000407
2,14000,0.0979020979020979,11,8,0.75,101,1536,0.5436197916666666,0.45638020833333337,4.722956816355388,0.8098767598470054,0.760740598042806,0.7500004569689432,1.617074728012085
2,14000,0.0979020979020979,11,8,0.75,202,1536,0.552734375,0.447265625,4.730110963185628,0.8170309066772456,0.7445876598358154,0.7499995231628418,1.6170727014541626
2,14000,0.0979020979020979,11,8,0.75,303,1536,0.5384114583333334,0.46158854166666663,4.688442230224609,0.7753621737162271,0.7448135018348694,0.750000019868215,1.6170746088027954
2,14000,0.0979020979020979,11,9,0.35,101,1536,0.779296875,0.220703125,4.121422449747722,0.20834239323933934,0.2012660801410675,0.3500000337759654,0.8510757684707642
2,14000,0.0979020979020979,11,9,0.35,202,1536,0.7903645833333334,0.20963541666666663,4.0788843631744385,0.16580430666605617,0.18554441630840302,0.35000012318293255,0.8510760068893433
2,14000,0.0979020979020979,11,9,0.35,303,1536,0.7669270833333334,0.23307291666666663,4.114419301350911,0.20133924484252885,0.1940085639556249,0.35000025232632953,0.851076622804006
2,14000,0.0979020979020979,11,9,0.5,101,1536,0.693359375,0.306640625,4.296239058176677,0.3831590016682944,0.36375126242637634,0.49999983112017315,1.2158217430114746
2,14000,0.0979020979020979,11,9,0.5,202,1536,0.7096354166666666,0.29036458333333337,4.242662747701009,0.3295826911926265,0.3429532547791799,0.5000004371007284,1.2158233324686687
2,14000,0.0979020979020979,11,9,0.5,303,1536,0.677734375,0.322265625,4.290559768676758,0.3774797121683755,0.35637731353441876,0.5000002185503641,1.2158232529958088
2,14000,0.0979020979020979,11,9,0.75,101,1536,0.556640625,0.443359375,4.684183279673259,0.7711032231648765,0.7257007161776224,0.7499998609224955,1.8237321376800537
2,14000,0.0979020979020979,11,9,0.75,202,1536,0.5709635416666666,0.42903645833333337,4.610984484354655,0.6979044278462729,0.6951783100763956,0.7499994238217672,1.8237332105636597
2,14000,0.0979020979020979,11,9,0.75,303,1536,0.5579427083333334,0.44205729166666663,4.677523612976074,0.7644435564676919,0.7165226141611735,0.7499998410542806,1.8237327337265015
2,14000,0.0979020979020979,11,10,0.35,101,1536,0.76171875,0.23828125,4.090160846710205,0.17708079020182277,0.17663259307543436,0.3500000337759654,1.009619156519572
2,14000,0.0979020979020979,11,10,0.35,202,1536,0.755859375,0.244140625,4.12798531850179,0.21490526199340776,0.1866593857606252,0.3499998052914937,1.0096184412638347
2,14000,0.0979020979020979,11,10,0.35,303,1536,0.7591145833333334,0.24088541666666663,4.088200012842814,0.17511995633443211,0.17990599075953165,0.3500003516674042,1.0096195538838704
2,14000,0.0979020979020979,11,10,0.5,101,1536,0.6770833333333334,0.32291666666666663,4.258114655812581,0.3450345993041988,0.33527979254722595,0.4999999801317851,1.4423117637634277
2,14000,0.0979020979020979,11,10,0.5,202,1536,0.6751302083333334,0.32486979166666663,4.304121335347493,0.3910412788391109,0.3488750457763672,0.49999988079071045,1.4423118829727173
2,14000,0.0979020979020979,11,10,0.5,303,1536,0.6783854166666666,0.32161458333333337,4.257580598195394,0.3445005416870113,0.3415783445040385,0.5000001788139343,1.4423129955927532
2,14000,0.0979020979020979,11,10,0.75,101,1536,0.55859375,0.44140625,4.6367926597595215,0.7237126032511392,0.6945401628812155,0.749999980131785,2.163468837738037
2,14000,0.0979020979020979,11,10,0.75,202,1536,0.541015625,0.458984375,4.683170318603516,0.7700902620951333,0.7114331324895223,0.7500002384185791,2.163469394048055
2,14000,0.0979020979020979,11,10,0.75,303,1536,0.5546875,0.4453125,4.635873476664226,0.7227934201558432,0.7040884892145792,0.7500006357828776,2.163470188776652
2,14000,0.0979020979020979,23,1,0.35,101,1536,0.7994791666666666,0.20052083333333337,4.000964403152466,0.18313272794087743,0.12754513074954352,0.34999961654345196,0.38324042161305744
2,14000,0.0979020979020979,23,1,0.35,202,1536,0.7747395833333334,0.22526041666666663,3.9715329806009927,0.1537013053894043,0.13082047800223032,0.3499995768070221,0.38324035207430523
2,14000,0.0979020979020979,23,1,0.35,303,1536,0.7864583333333334,0.21354166666666663,3.9612203439076743,0.1433886686960859,0.12039993206659953,0.3499998946984609,0.3832407295703888
2,14000,0.0979020979020979,23,1,0.5,101,1536,0.6796875,0.3203125,4.236549297968547,0.41871762275695845,0.32126272718111676,0.49999985098838806,0.5474867026011149
2,14000,0.0979020979020979,23,1,0.5,202,1536,0.6803385416666666,0.31966145833333337,4.209707578023274,0.39187590281168605,0.3349340359369914,0.5,0.5474868814150492
2,14000,0.0979020979020979,23,1,0.5,303,1536,0.6966145833333334,0.30338541666666663,4.1947518189748125,0.37692014376322414,0.3130350013573964,0.500000019868215,0.547486941019694
2,14000,0.0979020979020979,23,1,0.75,101,1536,0.5065104166666666,0.49348958333333337,5.028573354085286,1.2107416788736978,1.0255207419395447,0.749999980131785,0.821230391661326
2,14000,0.0979020979020979,23,1,0.75,202,1536,0.4921875,0.5078125,4.978784879048665,1.1609532038370767,1.0330917437871296,0.7499999006589254,0.8212302724520365
2,14000,0.0979020979020979,23,1,0.75,303,1536,0.5,0.5,4.977370421091716,1.1595387458801274,1.008350670337677,0.750000536441803,0.8212310075759888
2,14000,0.0979020979020979,23,2,0.35,101,1536,0.791015625,0.208984375,3.942364533742269,0.12453285853068063,0.11494079977273941,0.34999988476435345,0.4300219615300496
2,14000,0.0979020979020979,23,2,0.35,202,1536,0.7903645833333334,0.20963541666666663,3.973605473836263,0.15577379862467478,0.1253667895992597,0.35000069936116535,0.43002307415008545
2,14000,0.0979020979020979,23,2,0.35,303,1536,0.7890625,0.2109375,3.9704328378041587,0.15260116259257028,0.12383240709702174,0.3500003019968669,0.4300226370493571
2,14000,0.0979020979020979,23,2,0.5,101,1536,0.6888020833333334,0.31119791666666663,4.141821543375651,0.32398986816406294,0.28949953118960065,0.5000002185503641,0.6143176952997843
2,14000,0.0979020979020979,23,2,0.5,202,1536,0.6985677083333334,0.30143229166666663,4.183737754821777,0.36590607961018895,0.30853914221127826,0.5000001887480418,0.6143176754315695
2,14000,0.0979020979020979,23,2,0.5,303,1536,0.6809895833333334,0.31901041666666663,4.188857555389404,0.3710258801778159,0.31074156363805133,0.4999999801317851,0.6143174568812052
2,14000,0.0979020979020979,23,2,0.75,101,1536,0.5227864583333334,0.47721354166666663,4.826067765553792,1.0082360903422036,0.9046068986256918,0.7500003576278687,0.9214766224225363
2,14000,0.0979020979020979,23,2,0.75,202,1536,0.5110677083333334,0.48893229166666663,4.850718816121419,1.0328871409098306,0.9134073456128439,0.750000019868215,0.9214760859807333
2,14000,0.0979020979020979,23,2,0.75,303,1536,0.5045572916666666,0.49544270833333337,4.877954324086507,1.0601226488749185,0.9409357706705729,0.7500001589457194,0.9214765032132467
2,14000,0.0979020979020979,23,3,0.35,101,1536,0.7278645833333334,0.27213541666666663,4.1145399411519366,0.29670826594034816,0.27471980452537537,0.3500000437100728,0.5087472001711527
2,14000,0.0979020979020979,23,3,0.35,202,1536,0.7135416666666666,0.28645833333333337,4.1179477373758955,0.3001160621643071,0.26730398337046307,0.3499998450279236,0.5087476372718811
2,14000,0.0979020979020979,23,3,0.35,303,1536,0.7076822916666666,0.29231770833333337,4.090979019800822,0.27314734458923384,0.2862693170706431,0.3499998251597087,0.5087469418843588
2,14000,0.0979020979020979,23,3,0.5,101,1536,0.611328125,0.388671875,4.427633603413899,0.609801928202311,0.5624191363652548,0.49999962250391644,0.7267817656199137
2,14000,0.0979020979020979,23,3,0.5,202,1536,0.6119791666666666,0.38802083333333337,4.420146624247233,0.602314949035645,0.5390332937240601,0.5000001788139343,0.7267820239067078
2,14000,0.0979020979020979,23,3,0.5,303,1536,0.5983072916666666,0.40169270833333337,4.412079493204753,0.5942478179931645,0.5844964186350504,0.49999972184499103,0.7267817854881287
2,14000,0.0979020979020979,23,3,0.75,101,1536,0.4453125,0.5546875,5.179782867431641,1.3619511922200522,1.249432643254598,0.749999483426412,1.0901713371276855
2,14000,0.0979020979020979,23,3,0.75,202,1536,0.4466145833333333,0.5533854166666667,5.168374220530192,1.350542545318604,1.2310458421707153,0.7499997615814209,1.0901724100112915
2,14000,0.0979020979020979,23,3,0.75,303,1536,0.443359375,0.556640625,5.194554964701335,1.3767232894897465,1.3092979192733765,0.7500007351239523,1.0901743570963542
2,14000,0.0979020979020979,23,4,0.35,101,1536,0.7213541666666666,0.27864583333333337,4.082254727681478,0.2644230524698892,0.24855543673038483,0.3500000635782878,0.5278541048367819
2,14000,0.0979020979020979,23,4,0.35,202,1536,0.75,0.25,4.071578502655029,0.2537468274434409,0.23657527069250742,0.3500003119309743,0.5278550386428833
2,14000,0.0979020979020979,23,4,0.35,303,1536,0.7415364583333334,0.25846354166666663,4.084183772404988,0.2663520971933999,0.2540084322293599,0.3499998152256012,0.5278545816739401
2,14000,0.0979020979020979,23,4,0.5,101,1536,0.6360677083333334,0.36393229166666663,4.328528881072998,0.5106972058614097,0.47664886713027954,0.5000002880891165,0.7540782888730367
2,14000,0.0979020979020979,23,4,0.5,202,1536,0.65234375,0.34765625,4.332736968994141,0.5149052937825522,0.4668114284674327,0.5000003774960836,0.7540781497955322
2,14000,0.0979020979020979,23,4,0.5,303,1536,0.6412760416666666,0.35872395833333337,4.354724248250325,0.5368925730387368,0.49895042181015015,0.4999997317790985,0.7540777921676636
2,14000,0.0979020979020979,23,4,0.75,101,1536,0.5,0.5,4.9086839358011884,1.0908522605896,1.0143760840098064,0.7500000596046448,1.1311158339182537
2,14000,0.0979020979020979,23,4,0.75,202,1536,0.4856770833333333,0.5143229166666667,4.964635848999023,1.146804173787435,1.0309009949366252,0.7500001986821493,1.1311177412668865
2,14000,0.0979020979020979,23,4,0.75,303,1536,0.48828125,0.51171875,5.008740266164144,1.1909085909525552,1.0929176012674968,0.7499995430310568,1.1311170657475789
2,14000,0.0979020979020979,23,5,0.35,101,1536,0.7447916666666666,0.25520833333333337,4.038162151972453,0.2203304767608647,0.21172177294890085,0.35000013311704,0.5605761607487997
2,14000,0.0979020979020979,23,5,0.35,202,1536,0.7506510416666666,0.24934895833333337,4.044831911722819,0.2270002365112309,0.2058511326710383,0.3500003019968669,0.5605763991673788
2,14000,0.0979020979020979,23,5,0.35,303,1536,0.7591145833333334,0.24088541666666663,4.043598810831706,0.22576713562011763,0.21498429775238037,0.35000009338061017,0.5605759620666504
2,14000,0.0979020979020979,23,5,0.5,101,1536,0.6705729166666666,0.32942708333333337,4.244683742523193,0.42685206731160497,0.400254746278127,0.4999998410542806,0.8008225361506144
2,14000,0.0979020979020979,23,5,0.5,202,1536,0.6705729166666666,0.32942708333333337,4.261127948760986,0.44329627354939793,0.3952701985836029,0.5000001589457194,0.8008233507474264
2,14000,0.0979020979020979,23,5,0.5,303,1536,0.6634114583333334,0.33658854166666663,4.260097821553548,0.4422661463419595,0.411686231692632,0.4999997814496358,0.8008217215538025
2,14000,0.0979020979020979,23,5,0.75,101,1536,0.5279947916666666,0.47200520833333337,4.739462693532308,0.9216310183207193,0.8518123229344686,0.7500003178914388,1.201234499613444
2,14000,0.0979020979020979,23,5,0.75,202,1536,0.5234375,0.4765625,4.767839749654134,0.9500080744425454,0.8483434120814005,0.7500002582867941,1.2012348175048828
2,14000,0.0979020979020979,23,5,0.75,303,1536,0.5390625,0.4609375,4.772412141164144,0.9545804659525552,0.8803437948226929,0.750000516573588,1.2012341022491455
2,14000,0.0979020979020979,23,6,0.35,101,1536,0.7662760416666666,0.23372395833333337,4.032029787699382,0.2141981124877934,0.20649539430936178,0.3499998251597087,0.5947505434354147
2,14000,0.0979020979020979,23,6,0.35,202,1536,0.75,0.25,4.0551981925964355,0.23736651738484715,0.21088054279486337,0.35000012318293255,0.594750165939331
2,14000,0.0979020979020979,23,6,0.35,303,1536,0.7591145833333334,0.24088541666666663,4.049678325653076,0.23184665044148778,0.21292935808499655,0.35000044107437134,0.5947516759236654
2,14000,0.0979020979020979,23,6,0.5,101,1536,0.6803385416666666,0.31966145833333337,4.238896528879802,0.42106485366821333,0.39069893956184387,0.5000002582867941,0.8496443629264832
2,14000,0.0979020979020979,23,6,0.5,202,1536,0.6705729166666666,0.32942708333333337,4.262874603271484,0.445042928059896,0.3957204719384511,0.4999997019767761,0.8496434092521667
2,14000,0.0979020979020979,23,6,0.5,303,1536,0.6647135416666666,0.33528645833333337,4.260197480519612,0.44236580530802394,0.4046846628189087,0.5000001986821493,0.8496442437171936
2,14000,0.0979020979020979,23,6,0.75,101,1536,0.5625,0.4375,4.699563980102539,0.8817323048909507,0.8118850390116373,0.7500002384185791,1.274466872215271
2,14000,0.0979020979020979,23,6,0.75,202,1536,0.5481770833333334,0.45182291666666663,4.716347535451253,0.8985158602396646,0.8110286394755045,0.7500001192092896,1.2744669914245605
2,14000,0.0979020979020979,23,6,0.75,303,1536,0.5514322916666666,0.44856770833333337,4.726487159729004,0.9086554845174155,0.8308651248613993,0.7499995231628418,1.2744643688201904
2,14000,0.0979020979020979,23,7,0.35,101,1536,0.765625,0.234375,4.054297844568889,0.23646616935730025,0.20610668261845908,0.3499998946984609,0.675356129805247
2,14000,0.0979020979020979,23,7,0.35,202,1536,0.7721354166666666,0.22786458333333337,4.024495283762614,0.20666360855102583,0.1893790860970815,0.35000022252400714,0.6753576000531515
2,14000,0.0979020979020979,23,7,0.35,303,1536,0.7552083333333334,0.24479166666666663,4.033153931299846,0.21532225608825728,0.20222262541453043,0.3500003417332967,0.6753571232159933
2,14000,0.0979020979020979,23,7,0.5,101,1536,0.6744791666666666,0.32552083333333337,4.2596516609191895,0.44181998570760106,0.3867855171362559,0.4999999403953552,0.9647948344548544
2,14000,0.0979020979020979,23,7,0.5,202,1536,0.6751302083333334,0.32486979166666663,4.218608140945435,0.4007764657338462,0.3584093153476715,0.5000006159146627,0.9647966821988424
2,14000,0.0979020979020979,23,7,0.5,303,1536,0.6653645833333334,0.33463541666666663,4.239278237024943,0.42144656181335494,0.3869400918483734,0.5000001192092896,0.9647950728734335
2,14000,0.0979020979020979,23,7,0.75,101,1536,0.5423177083333334,0.45768229166666663,4.7374521891276045,0.9196205139160161,0.8160951932271322,0.7500001788139343,1.4471930662790935
2,14000,0.0979020979020979,23,7,0.75,202,1536,0.5592447916666666,0.44075520833333337,4.672924836476644,0.8550931612650552,0.7560044924418131,0.7499998013178507,1.4471924702326457
2,14000,0.0979020979020979,23,7,0.75,303,1536,0.533203125,0.466796875,4.725622653961182,0.9077909787495932,0.8290183345476786,0.7500004371007284,1.4471928278605144
2,14000,0.0979020979020979,23,8,0.35,101,1536,0.7688802083333334,0.23111979166666663,4.04186216990153,0.22403049468994185,0.20059411724408469,0.3500003218650818,0.754946211973826
2,14000,0.0979020979020979,23,8,0.35,202,1536,0.7662760416666666,0.23372395833333337,4.051508982976277,0.23367730776468898,0.2090714623530706,0.3500002423922221,0.7549455165863037
2,14000,0.0979020979020979,23,8,0.35,303,1536,0.7916666666666666,0.20833333333333337,4.037995338439941,0.220163663228353,0.19552058974901834,0.34999991456667584,0.7549448410669962
2,14000,0.0979020979020979,23,8,0.5,101,1536,0.693359375,0.306640625,4.227497418721517,0.40966574350992824,0.36857306957244873,0.5000005563100179,1.0784941514333088
2,14000,0.0979020979020979,23,8,0.5,202,1536,0.6927083333333334,0.30729166666666663,4.246785481770833,0.42895380655924464,0.3826602001984914,0.5000000993410746,1.078492561976115
2,14000,0.0979020979020979,23,8,0.5,303,1536,0.7063802083333334,0.29361979166666663,4.223033587137858,0.40520191192627,0.3573414484659831,0.5000003973642985,1.0784931977589924
2,14000,0.0979020979020979,23,8,0.75,101,1536,0.5572916666666666,0.44270833333333337,4.641428470611572,0.8235967953999839,0.7491095860799154,0.7499998211860657,1.6177385648091633
