experiment,magnitude_definition,run_id,stage,step,high_layer,high_alpha,low_layer,low_alpha,high_top1_damage,low_top1_damage,directional_ds_contrast,high_kl,low_kl,absolute_kl_gap,high_nll_damage,low_nll_damage,absolute_nll_gap,high_magnitude,low_magnitude,magnitude_log_gap,magnitude_ratio,match_score
A,activation_relative_magnitude,1,pilot,72000,8,1.0,7,1.0,0.2914496527777778,0.2662760416666667,0.025173611111111105,0.2698316441641913,0.22861914005544448,0.04121250410874683,0.2980763382381862,0.23418336444430876,0.06389297379387743,0.41074147158198887,0.40809320078955763,0.006468412038465408,1.006489377395427,0.06745483367985151
A,activation_relative_magnitude,1,pilot,72000,3,1.0,10,1.0,0.53515625,0.3081597222222222,0.2269965277777778,1.2926349772347345,0.4597821368111505,0.832852840423584,1.3462014463212755,0.5040526919894748,0.8421487543318007,0.5659204390313891,0.5610875752237109,0.008576502332751274,1.0086133858974713,0.08165663740238763
A,activation_relative_magnitude,1,pilot,72000,3,0.75,10,0.75,0.3036024305555555,0.22243923611111113,0.08116319444444439,0.40921539068222046,0.22295686602592468,0.18625852465629578,0.43964118427700455,0.2526446713341608,0.18699651294284375,0.42444048656357664,0.42081591818067765,0.00857631028655249,1.008613192197123,0.0881205656000722
A,activation_relative_magnitude,1,pilot,72000,3,0.5,10,0.5,0.1773003472222222,0.15277777777777776,0.024522569444444448,0.12473909556865692,0.09290563729074265,0.03183345827791427,0.13781955507066504,0.11138290829128694,0.026436646779378098,0.28296021951569456,0.28054378761185544,0.008576502332751274,1.0086133858974713,0.08966683122384432
A,activation_relative_magnitude,1,pilot,72000,1,1.0,9,1.0,0.36740451388888884,0.33203125,0.03537326388888884,0.5507959458563062,0.4376919799380832,0.11310396591822303,0.5584832032521566,0.43409003151787645,0.12439317173428016,0.467344989379247,0.4752309885289934,0.016733257247406007,1.0168740423647658,0.17443527740957115
A,activation_relative_magnitude,1,pilot,72000,1,0.75,9,0.75,0.2348090277777778,0.23697916666666666,-0.0021701388888888673,0.22547233932548097,0.19405356711811492,0.03141877220736605,0.2314513789282905,0.18697264459398064,0.04447873433430988,0.35050880246692234,0.3564230799674988,0.016732631919203173,1.0168734064849472,0.17524556836647678
A,activation_relative_magnitude,1,pilot,143000,1,1.0,5,1.0,0.38910590277777773,0.279296875,0.10980902777777773,0.580488940080007,0.3009285231431325,0.27956041693687445,0.6143178410000271,0.29361097017923976,0.3207068708207873,0.5084547731611464,0.5082742439375983,0.0003551176811307055,1.000355180742879,0.0009303113819372575
A,activation_relative_magnitude,1,pilot,143000,1,0.75,5,0.75,0.248046875,0.2144097222222222,0.03363715277777779,0.2468618932697508,0.15979832741949293,0.08706356585025787,0.25713695420159227,0.14996541870964894,0.10717153549194333,0.38134100039800006,0.38120538327429027,0.00035569541222282494,1.000355758679337,0.0028613414813273936
A,activation_relative_magnitude,1,pilot,143000,6,1.0,10,0.75,0.39691840277777773,0.3348524305555555,0.06206597222222221,0.5707003010643853,0.4953635566764408,0.07533674438794452,0.597056574291653,0.5698407491048175,0.02721582518683552,0.6375233663452996,0.6378167072931925,0.00046001997291444247,1.0004601257983288,0.00407318910924929
A,activation_relative_magnitude,1,pilot,143000,6,0.75,8,0.75,0.2784288194444444,0.18641493055555558,0.09201388888888884,0.25320787727832794,0.12966652380095586,0.12354135347737208,0.26124972767300064,0.11677196290757896,0.14447776476542168,0.4781420860025618,0.48005404074986774,0.003990743087791034,1.0039987167063467,0.040635697148095264
A,activation_relative_magnitude,1,pilot,143000,6,0.5,8,0.5,0.17122395833333337,0.12673611111111113,0.04448784722222224,0.0933558601472113,0.054999764180845685,0.03835609596636561,0.09425486458672398,0.044836521148681495,0.04941834343804249,0.3187616831726498,0.32003600729836357,0.003989763379348272,1.0039977330808094,0.04147727056472747
A,activation_relative_magnitude,1,pilot,143000,2,0.75,9,0.5,0.2593315972222222,0.1438802083333333,0.11545138888888892,0.25140388475524056,0.0665473524067137,0.18485653234852686,0.2658225960201686,0.06327276759677458,0.20254982842339403,0.38596561882230973,0.387946496407191,0.005119139167707805,1.0051322643476004,0.05186174325234129
A,activation_relative_magnitude,1,pilot,143000,3,0.75,4,1.0,0.38454861111111116,0.2996961805555556,0.08485243055555558,0.636461873849233,0.3286185297701094,0.3078433440791236,0.7079621420966253,0.3336666954888236,0.37429544660780173,0.4936231838332283,0.49693872862392,0.006694295693740439,1.00671675257419,0.06715850984778567
A,activation_relative_magnitude,1,pilot,143000,3,1.0,8,1.0,0.5753038194444444,0.2573784722222222,0.3179253472222222,1.3843868838416207,0.2522670676310857,1.132119816210535,1.5044716464148626,0.24444376097785092,1.2600278854370117,0.6581638389163548,0.6400720145967271,0.027873202813850653,1.0282652950090723,0.28112608156263436
A,activation_relative_magnitude,1,pilot,143000,3,0.25,8,0.25,0.10091145833333333,0.06857638888888888,0.03233506944444445,0.05094181373715401,0.015643602651026513,0.03529821108612749,0.055063406626383316,0.008534113566080729,0.04652929306030259,0.1645409597290887,0.16001800364918178,0.027873202813850653,1.0282652950090723,0.29209429761387845
A,activation_relative_magnitude,1,pilot,143000,7,1.0,9,0.75,0.2712673611111111,0.21549479166666663,0.055772569444444475,0.26041193306446075,0.16162179244889152,0.09879014061556923,0.28436001141866035,0.16193601820203973,0.12242399321662062,0.6153367161750793,0.5819194316864014,0.05583761933543232,1.0574259642642192,0.5848636776179199
A,activation_relative_magnitude,1,pilot,143000,3,0.5,7,0.5,0.21115451388888887,0.13172743055555555,0.07942708333333331,0.20456495384375253,0.05707470493184195,0.1474902489119106,0.23953443103366423,0.06201725535922561,0.17751717567443862,0.3290819194581774,0.3076683580875397,0.06728427168919328,1.069599491815616,0.7044756248032457
A,activation_relative_magnitude,1,pilot,143000,10,0.5,7,0.75,0.21896701388888887,0.20507812499999997,0.013888888888888895,0.23510193824768066,0.1335598412487242,0.10154209699895647,0.282935857772827,0.14530618985493962,0.13762966791788736,0.4252112607161204,0.46150250898467166,0.08190136105762928,1.0853487468968515,0.858298465812888
A,activation_relative_magnitude,1,pilot,143000,10,1.0,9,1.0,0.4424913194444444,0.298828125,0.14366319444444442,0.8155446913507248,0.3264215754138099,0.48912311593691493,0.9121197064717611,0.33023140165540904,0.5818883048163521,0.8504225214322408,0.775892992814382,0.09171869519999325,1.0960564527687244,0.9574267015976026
A,activation_relative_magnitude,1,pilot,143000,10,0.25,9,0.25,0.10568576388888891,0.068359375,0.03732638888888891,0.06128633560405836,0.01773520579768552,0.043551129806372844,0.08444547653198227,0.014294889238145517,0.07015058729383675,0.2126056303580602,0.1939732482035955,0.09171869519999325,1.0960564527687244,0.961882421458908
A,activation_relative_magnitude,4,pilot,14000,10,1.0,5,1.0,0.26605902777777773,0.23328993055555558,0.032769097222222154,0.24561180339919197,0.21289360523223877,0.032718198166953205,0.244863881005181,0.2557118203904893,0.010847939385308286,0.36161495248476666,0.3588756091064877,0.007604142855023485,1.0076331277712054,0.0794559311195224
A,activation_relative_magnitude,4,pilot,14000,2,1.0,4,1.0,0.4110243055555555,0.3606770833333333,0.05034722222222221,0.6765716605716281,0.4644023577372233,0.21216930283440477,0.732475095325046,0.5000434186723496,0.23243167665269637,0.48943721916940475,0.4997530943817563,0.02085796649213296,1.021077014187556,0.2167213155039563
A,activation_relative_magnitude,4,pilot,14000,2,0.75,4,0.75,0.2682291666666667,0.2172309027777778,0.050998263888888895,0.24928818974230024,0.15825495455000135,0.09103323519229889,0.28762774997287305,0.17359903123643652,0.11402871873643652,0.36707791023784214,0.37481468584802413,0.02085761775495269,1.0210766581000994,0.21792901720941552
A,activation_relative_magnitude,4,pilot,14000,9,1.0,7,1.0,0.2508680555555556,0.20681423611111108,0.0440538194444445,0.22293329404460058,0.14491417341762117,0.07801912062697941,0.26145365503099205,0.16101818614535857,0.10043546888563348,0.34984468751483494,0.33901283807224697,0.03145132895670424,1.031951148234332,0.3292089979996991
A,activation_relative_magnitude,4,pilot,14000,9,0.75,7,0.75,0.18359375,0.1508246527777778,0.03276909722222221,0.11037964787748124,0.07144877645704482,0.038930871420436414,0.13757880528767888,0.08163415061102963,0.05594465467664925,0.26238343450758195,0.25425962938202756,0.031451016502434946,1.0319508257968404,0.3295966022032337
A,activation_relative_magnitude,4,pilot,14000,6,1.0,3,1.0,0.2996961805555555,0.2643229166666667,0.03537326388888884,0.3200696077611711,0.2730206317371792,0.047048976023991884,0.37821504804823114,0.3052472273508706,0.07296782069736052,0.4286438226699829,0.4149676925606198,0.03242565594415437,1.0329570960692687,0.33974139537863285
A,activation_relative_magnitude,4,pilot,14000,5,0.75,4,0.5,0.17230902777777776,0.12977430555555555,0.04253472222222221,0.10857467270559734,0.055623598810699254,0.05295107389489809,0.13733047909206805,0.059637255138820976,0.07769322395324707,0.2691565222210354,0.24987654719087815,0.07432609271473908,1.0771580016088085,0.7793042160186024
A,activation_relative_magnitude,4,pilot,14000,8,1.0,1,0.75,0.21028645833333334,0.19466145833333334,0.015625,0.1529098136557473,0.11595726344320507,0.03695255021254222,0.14519919289482944,0.11808933152092808,0.027109861373901353,0.3329831328656938,0.3080037169986301,0.07797998556448649,1.0811010208268843,0.8178010594719263
A,activation_relative_magnitude,4,pilot,14000,10,0.75,8,0.75,0.20030381944444445,0.15104166666666666,0.04926215277777779,0.13227023432652155,0.07671665069129731,0.05555358363522424,0.12955742412143265,0.069953680038452,0.05960374408298065,0.2712111605538262,0.24973721967803106,0.08248846394513833,1.0859861453710424,0.8649182688977283
A,activation_relative_magnitude,4,pilot,72000,5,1.0,4,0.75,0.2649739583333333,0.2536892361111111,0.01128472222222221,0.25333698756164974,0.21733585993448892,0.03600112762716082,0.2881118986341688,0.21721355120340982,0.07089834743075898,0.4013404217031267,0.40239400333828396,0.002621717337980199,1.0026251570442026,0.02714720089521602
A,activation_relative_magnitude,4,pilot,72000,2,0.75,8,1.0,0.2940538194444445,0.2560763888888889,0.03797743055555558,0.33236867520544267,0.2281639956765705,0.10420467952887216,0.3471683131323921,0.2140524652269152,0.1331158479054769,0.3965386946996053,0.39426593979199726,0.005747971283858489,1.005764522567704,0.05926600524762286
A,activation_relative_magnitude,4,pilot,72000,2,1.0,4,1.0,0.44900173611111116,0.4364149305555555,0.012586805555555636,0.8480025132497152,0.7711514698134527,0.07685104343626248,0.8585605621337891,0.7940482563442653,0.06451230578952372,0.5287181735038757,0.5365249315897623,0.014657495207351903,1.0147654430604311,0.15301878948936265
A,activation_relative_magnitude,4,pilot,72000,1,1.0,3,1.0,0.38129340277777773,0.3075086805555555,0.07378472222222221,0.6133972406387329,0.3810840282175276,0.23231321242120528,0.6144933700561523,0.4135258197784424,0.20096755027770996,0.44127153025733096,0.44994307226604885,0.01946066784490199,1.0196512609903952,0.20185933699771602
A,activation_relative_magnitude,4,pilot,72000,1,0.75,3,0.75,0.23828125000000003,0.20594618055555555,0.032335069444444475,0.20240766141149735,0.17014207608169982,0.032265585329797536,0.19270062446594238,0.1917177571190729,0.000982867346869476,0.3309539490275913,0.337457279364268,0.019459683746103823,1.0196502575533086,0.2038494880462857
A,activation_relative_magnitude,4,pilot,72000,9,1.0,6,1.0,0.3407118055555556,0.3311631944444445,0.009548611111111105,0.47419126828511554,0.4177462524837918,0.05644501580132372,0.48344262440999347,0.4442224237653944,0.03922020064459908,0.47838993536101454,0.4680226180288527,0.02190954041883533,1.0221513169081984,0.22931173372723884
A,activation_relative_magnitude,4,pilot,72000,7,1.0,6,0.75,0.248046875,0.2319878472222222,0.01605902777777779,0.21932823956012726,0.18510867324140334,0.034219566318723915,0.21308769120110402,0.2040504349602593,0.009037256240844727,0.3767451246579488,0.35101684265666533,0.07073468980838897,1.0732964316086926,0.741810321031353
A,activation_relative_magnitude,4,pilot,143000,1,1.0,5,1.0,0.4108072916666667,0.2918836805555555,0.11892361111111116,0.6896834903293185,0.31916484898991054,0.370518641339408,0.7012475861443415,0.3423706690470379,0.35887691709730357,0.4814016057385339,0.47868884603182477,0.0056510653156287075,1.005667062705131,0.05558612252370517
A,activation_relative_magnitude,4,pilot,143000,1,0.75,5,0.75,0.25846354166666663,0.21310763888888887,0.04535590277777776,0.2365536242723465,0.17086230549547407,0.06569131877687243,0.2275876733991836,0.18714491526285806,0.04044275813632553,0.36105089717441136,0.3590165707800123,0.005650392212992776,1.005666385788208,0.05862733351697178
A,activation_relative_magnitude,4,pilot,143000,10,0.75,7,1.0,0.3235677083333333,0.28515625,0.038411458333333315,0.49760093622737456,0.29186529252264237,0.20573564370473219,0.5359865559471979,0.2828652064005534,0.2531213495466445,0.5685976611243354,0.5737713509135777,0.009057887788912184,1.009099034595063,0.09297853382680743
A,activation_relative_magnitude,4,pilot,143000,2,0.75,4,0.75,0.3224826388888889,0.2875434027777778,0.034939236111111105,0.3873969250255161,0.2878192663192749,0.09957765870624119,0.41059263547261554,0.3013366063435874,0.10925602912902815,0.4521629148059421,0.4562867548730638,0.009078914398738182,1.0091202527498115,0.09426072610108174
A,activation_relative_magnitude,4,pilot,143000,2,1.0,4,1.0,0.4657118055555555,0.4832899305555555,-0.017578125,0.9136590427822536,0.8791328999731275,0.03452614280912614,0.9456897576649984,0.9017853471967908,0.04390441046820759,0.6028840674294366,0.6083827945921155,0.009079361631880483,1.009120704061934,0.09491593365642882
A,activation_relative_magnitude,4,pilot,143000,3,1.0,8,0.75,0.3506944444444445,0.1918402777777778,0.15885416666666669,0.5160609814855787,0.14346630540159014,0.37259467608398855,0.5517173608144126,0.11387186580234114,0.43784549501207143,0.4949248366885715,0.4860026141007741,0.018191903271261814,1.0183583839447155,0.18714456999414278
A,activation_relative_magnitude,4,pilot,143000,9,1.0,8,1.0,0.31901041666666663,0.2638888888888889,0.055121527777777735,0.39969313475820756,0.2833886808819241,0.11630445387628346,0.43344349331325976,0.2530139287312827,0.18042956458197706,0.6727129552099439,0.6480038894547356,0.03742202479215568,1.0381310454417176,0.39147103577652287
A,activation_relative_magnitude,4,pilot,143000,6,0.5,8,0.5,0.18576388888888892,0.12738715277777776,0.05837673611111116,0.10782288594378364,0.06078649602002568,0.047036389923757964,0.10094563166300456,0.03997704717848046,0.0609685844845241,0.31038422054714626,0.3240019447273678,0.042938566868553706,1.0438737644465823,0.45004359963233953
A,activation_relative_magnitude,4,pilot,143000,2,0.5,7,0.5,0.19314236111111108,0.14301215277777776,0.050130208333333315,0.12675555547078451,0.06726459703511661,0.0594909584356679,0.1317067941029868,0.06169205241733137,0.07001474168565544,0.3014420337147183,0.28688567545678884,0.049493944986613886,1.0507392299554599,0.5186984658790686
A,activation_relative_magnitude,4,pilot,143000,6,0.75,7,0.75,0.294921875,0.21267361111111113,0.08224826388888887,0.2833221587869856,0.1531496561235852,0.13017250266340039,0.2816482120090062,0.14721759160359715,0.13443062040540904,0.4655761222044627,0.43032835258377916,0.07872708323176399,1.0819090106637146,0.8247074525176051
A,activation_relative_magnitude,6,confirmatory,14000,5,1.0,9,1.0,0.24370659722222224,0.24001736111111113,0.003689236111111105,0.23991514411237505,0.18958854344156054,0.050326600670814514,0.27025291654798717,0.1940390268961587,0.07621388965182846,0.3782909181382921,0.37970094217194456,0.0037204242786608994,1.0037273536478002,0.03853164386649804
A,activation_relative_magnitude,6,confirmatory,14000,10,0.75,9,0.75,0.18858506944444442,0.17513020833333334,0.013454861111111077,0.13186171071396932,0.09719408220714992,0.0346676285068194,0.127148707707723,0.09940030839708121,0.027748399310641783,0.28124331765704685,0.2847757240136464,0.012481743393907115,1.0125599654634534,0.13061250792308746
A,activation_relative_magnitude,6,confirmatory,14000,1,1.0,7,1.0,0.3166232638888889,0.2682291666666667,0.04839409722222221,0.38899964425298905,0.21697483625676897,0.17202480799622008,0.3713389237721761,0.24737675984700536,0.12396216392517073,0.4201605220635732,0.42560267448425293,0.012869388391419087,1.0129525553565841,0.1333061301919116
A,activation_relative_magnitude,6,confirmatory,14000,1,0.75,7,0.75,0.21853298611111113,0.1898871527777778,0.028645833333333343,0.18450567622979483,0.10166065643231074,0.08284501979748408,0.16932100719875764,0.11961754163106282,0.049703465567694824,0.315120346016354,0.31920159194204545,0.012868236141966827,1.0129513881832295,0.1341858386050235
A,activation_relative_magnitude,6,confirmatory,14000,3,1.0,8,1.0,0.30815972222222227,0.23936631944444445,0.06879340277777782,0.3338012794653575,0.20431056453122035,0.12949071493413714,0.3524850209554036,0.24053141805860725,0.11195360289679637,0.3996092710230085,0.40642427735858494,0.01691038481145172,1.0170541747395645,0.1761298427165105
A,activation_relative_magnitude,6,confirmatory,14000,3,0.75,8,0.75,0.20008680555555555,0.17361111111111113,0.02647569444444442,0.13508689569102394,0.10149482637643814,0.033592069314585804,0.14494827058580192,0.12842162450154623,0.01652664608425569,0.2997067107094659,0.3048177990648481,0.01690985249465632,1.0170536333446896,0.17708324407364848
A,activation_relative_magnitude,6,confirmatory,14000,4,0.75,6,1.0,0.2814670138888889,0.24045138888888892,0.04101562499999997,0.28577398591571385,0.19760078522894117,0.08817320068677267,0.3279837237464056,0.238514608807034,0.0894691149393716,0.3615655236774021,0.3505258063475291,0.031008949155983706,1.0314947348524965,0.3244659823678836
A,activation_relative_magnitude,6,confirmatory,14000,2,1.0,10,1.0,0.2990451388888889,0.2588975694444445,0.04014756944444442,0.3299749063120948,0.249805705414878,0.0801692008972168,0.3551782502068413,0.24544125133090558,0.10973699887593572,0.3929985960324605,0.3749911155965593,0.04690370547914435,1.0480210855322634,0.491314738528031
A,activation_relative_magnitude,6,confirmatory,72000,1,1.0,8,1.0,0.34331597222222215,0.2986111111111111,0.04470486111111105,0.49988259209526914,0.31913350356949705,0.1807490885257721,0.5147468513912625,0.35374848047892254,0.16099837091233998,0.44051469696892637,0.44131091899342006,0.0018058496520409746,1.0018074811804742,0.017139589644318932
A,activation_relative_magnitude,6,confirmatory,72000,1,0.75,8,0.75,0.23502604166666666,0.21180555555555555,0.023220486111111105,0.21549387110604182,0.15172461668650308,0.06376925441953873,0.2239126099480524,0.17273651229010692,0.05117609765794548,0.3303861154450311,0.3309833837880029,0.001806156788397181,1.0018077888720212,0.01831261047805557
A,activation_relative_magnitude,6,confirmatory,72000,2,1.0,4,0.75,0.3088107638888889,0.2860243055555556,0.022786458333333315,0.4069863425360786,0.32228364878230625,0.08470269375377237,0.4514165454440648,0.33682751655578613,0.11458902888827865,0.4191432231002384,0.4182215895917681,0.0022012720540832017,1.0022036966321368,0.022248848640522127
A,activation_relative_magnitude,6,confirmatory,72000,3,1.0,9,1.0,0.32573784722222227,0.2947048611111111,0.03103298611111116,0.4313900371392568,0.3043348524305555,0.12705518470870125,0.45481581158108186,0.3212614854176839,0.13355432616339796,0.4481399092409346,0.4459543757968478,0.004888830705294214,1.0049008005363365,0.050023346824924216
A,activation_relative_magnitude,6,confirmatory,72000,2,0.75,5,0.75,0.20182291666666666,0.17664930555555555,0.025173611111111105,0.16783388621277281,0.13472897311051688,0.03310491310225594,0.19634917047288689,0.14315774705674902,0.05319142341613786,0.3143574827247196,0.3108253048525916,0.011299784722544767,1.0113638684398722,0.1182269553312879
A,activation_relative_magnitude,6,confirmatory,72000,5,1.0,6,1.0,0.2575954861111111,0.2378472222222222,0.019748263888888895,0.2726731267240312,0.2119023816453086,0.0607707450787226,0.2835089100731743,0.20841471354166666,0.07509419653150765,0.4144338998529646,0.4009054270055559,0.03318793565159299,1.0337447984888994,0.3476020611146373
A,activation_relative_magnitude,6,confirmatory,143000,1,1.0,2,1.0,0.3489583333333333,0.3409288194444445,0.00802951388888884,0.5516558421982659,0.48415165146191913,0.06750419073634678,0.5589634577433268,0.509999778535631,0.04896367920769573,0.4851990011003282,0.48744650681813556,0.004621436483556149,1.004632131790689,0.047813340897538546
A,activation_relative_magnitude,6,confirmatory,143000,1,0.75,2,0.75,0.24131944444444445,0.23155381944444445,0.009765625,0.24858251876301238,0.20958671470483145,0.03899580405818093,0.24089182747734914,0.2159983052147759,0.024893522262573242,0.36389900247255963,0.3655850125683679,0.004622481269424024,1.0046331814166911,0.048109386718961575
A,activation_relative_magnitude,6,confirmatory,143000,10,0.5,3,0.75,0.2508680555555555,0.25347222222222227,-0.0026041666666667407,0.2770196232530806,0.2307248330778546,0.046294790175226,0.3192767037285698,0.2555477884080675,0.06372891532050229,0.3877242373095618,0.3855760362413195,0.005555944224245221,1.0055714071060626,0.057830344962154855
A,activation_relative_magnitude,6,confirmatory,143000,4,1.0,8,1.0,0.611111111111111,0.2786458333333333,0.33246527777777773,1.416213287247552,0.3106814854674869,1.105531801780065,1.473940557903714,0.3205443753136528,1.1533961825900612,0.654213163587782,0.6593150562710233,0.007768266052652838,1.0077985173139314,0.07044978530485968
A,activation_relative_magnitude,6,confirmatory,143000,4,0.75,8,0.75,0.3556857638888889,0.19943576388888887,0.15625000000000003,0.42034172680642873,0.15022770894898307,0.27011401785744565,0.439010328716702,0.1518698533376058,0.28714047537909615,0.49065967069731825,0.49448610345522565,0.0077682960246308885,1.007798547519647,0.07880427761183856
A,activation_relative_magnitude,6,confirmatory,143000,4,0.5,8,0.5,0.20920138888888892,0.12977430555555558,0.07942708333333334,0.13921629306342867,0.06207247368163532,0.07714381938179335,0.14322174919976138,0.05984004338582342,0.08338170581393797,0.327106581793891,0.32965752813551163,0.007768266052652838,1.0077985173139314,0.0807336651288424
A,activation_relative_magnitude,6,confirmatory,143000,3,1.0,9,0.75,0.37478298611111116,0.19748263888888892,0.17730034722222224,0.5485293732749091,0.16377805338965523,0.3847513198852539,0.5955148802863227,0.1689306894938151,0.42658419079250764,0.5141014787885877,0.5202169881926643,0.01182533400390089,1.011895529688977,0.12022458516649212
A,activation_relative_magnitude,6,confirmatory,143000,5,1.0,7,0.75,0.361328125,0.25390624999999994,0.10742187500000006,0.525523821512858,0.21829661064677766,0.3072272108660804,0.5507788128323025,0.22835622893439403,0.32242258389790845,0.5059768127070533,0.47682913144429523,0.05933263183532034,1.061128147046031,0.6194491831769369
A,activation_relative_magnitude,6,confirmatory,143000,10,0.75,6,1.0,0.3541666666666667,0.2684461805555555,0.08572048611111116,0.5844769477844238,0.27140555282433826,0.31307139496008557,0.648370107014974,0.25340525309244794,0.39496485392252606,0.5815869371096293,0.5443435841136508,0.06617982976953633,1.0684188334039455,0.6912319439050566
A,activation_relative_magnitude,6,confirmatory,143000,5,0.75,6,0.75,0.24913194444444445,0.1996527777777778,0.04947916666666666,0.2528740531868405,0.14802857405609557,0.1048454791307449,0.2603757381439209,0.12716009881761345,0.13321563932630745,0.3794824580351512,0.40825748774740434,0.07308970088500599,1.07582703522382,0.7658129763282399
A,activation_relative_magnitude,6,confirmatory,143000,5,0.5,6,0.5,0.1529947916666667,0.13433159722222224,0.018663194444444475,0.09866078115171856,0.06751709721154636,0.031143683940172195,0.09707779354519304,0.05187090237935384,0.045206891165839196,0.25298840635352665,0.2721717920568254,0.0730897923842491,1.0758271336611838,0.7665509542955742
A,activation_relative_magnitude,6,confirmatory,143000,7,1.0,9,1.0,0.37152777777777785,0.2868923611111111,0.08463541666666674,0.477499074406094,0.32882407969898647,0.14867499470710754,0.49646555052863234,0.34121749136182994,0.1552480591668024,0.6357721951272753,0.6936228606435987,0.08708806891375116,1.0909927580345695,0.9122463800558934
A,activation_relative_magnitude,7,confirmatory,14000,9,1.0,7,1.0,0.24327256944444445,0.20052083333333334,0.042751736111111105,0.1956303699149026,0.14017659094598559,0.05545377896891701,0.19602733188205304,0.1588308016459147,0.03719653023613834,0.36117345756954616,0.3618416355715857,0.0018483104947606469,1.0018500196734719,0.018838044393611968
A,activation_relative_magnitude,7,confirmatory,14000,10,0.75,3,0.5,0.173828125,0.13107638888888887,0.04275173611111113,0.10037978407409455,0.06248304578993056,0.03789673828416399,0.1099271244472928,0.06694798999362532,0.04297913445366748,0.2350150677892897,0.23443862630261317,0.002455798233726949,1.0024588161761896,0.02538741180948394
A,activation_relative_magnitude,7,confirmatory,14000,10,1.0,5,0.75,0.2309027777777778,0.16471354166666663,0.06618923611111116,0.18239384392897287,0.09566832582155864,0.08672551810741423,0.19824957847595215,0.1068547301822238,0.09139484829372835,0.3133531841966841,0.3142257961961958,0.0027808852403389795,1.0027847554884393,0.02830995596308849
